0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.009999999999999898e-01,-5.839999999999999636e-01,9.099999999999999756e-02,-3.899999999999999994e-02,-1.000000000000000056e-01,-6.430000000000000160e-01
1.499999999999999944e-01,-3.519999999999999796e-01,6.900000000000000577e-02,8.000000000000000167e-03,-8.500000000000000611e-02,-5.190000000000000169e-01
7.900000000000000078e-02,-2.109999999999999931e-01,4.399999999999999745e-02,2.100000000000000130e-02,-8.899999999999999578e-02,-4.020000000000000240e-01
4.299999999999999656e-02,-1.260000000000000009e-01,2.699999999999999969e-02,2.500000000000000139e-02,-1.000000000000000056e-01,-3.290000000000000147e-01
2.100000000000000130e-02,-7.599999999999999811e-02,1.700000000000000122e-02,2.199999999999999872e-02,-1.120000000000000023e-01,-2.999999999999999889e-01
1.200000000000000025e-02,-4.499999999999999833e-02,1.000000000000000021e-02,1.700000000000000122e-02,-1.260000000000000009e-01,-2.760000000000000231e-01
1.600000000000000033e-02,-2.699999999999999969e-02,6.000000000000000125e-03,1.200000000000000025e-02,-1.409999999999999865e-01,-2.469999999999999973e-01
2.900000000000000147e-02,-1.600000000000000033e-02,4.000000000000000083e-03,8.000000000000000167e-03,-1.600000000000000033e-01,-2.129999999999999949e-01
4.700000000000000011e-02,-1.000000000000000021e-02,3.000000000000000062e-03,6.000000000000000125e-03,-1.799999999999999933e-01,-1.769999999999999907e-01
6.300000000000000044e-02,-6.000000000000000125e-03,2.000000000000000042e-03,4.000000000000000083e-03,-1.970000000000000084e-01,-1.409999999999999865e-01
6.300000000000000044e-02,-3.000000000000000062e-03,1.000000000000000021e-03,2.000000000000000042e-03,-1.970000000000000084e-01,-1.110000000000000014e-01
6.500000000000000222e-02,-2.000000000000000042e-03,1.000000000000000021e-03,2.000000000000000042e-03,-1.859999999999999987e-01,-8.999999999999999667e-02
6.600000000000000311e-02,-1.000000000000000021e-03,0.000000000000000000e+00,1.000000000000000021e-03,-1.660000000000000087e-01,-7.399999999999999634e-02
6.300000000000000044e-02,-1.000000000000000021e-03,0.000000000000000000e+00,1.000000000000000021e-03,-1.419999999999999873e-01,-5.899999999999999689e-02
5.800000000000000294e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.150000000000000050e-01,-4.299999999999999656e-02
4.599999999999999922e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.599999999999999312e-02,-2.999999999999999889e-02
2.699999999999999969e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.600000000000000117e-02,-1.799999999999999864e-02
1.600000000000000033e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.599999999999999728e-02,-1.099999999999999936e-02
1.000000000000000021e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.299999999999999961e-02,-6.000000000000000125e-03
6.000000000000000125e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.499999999999999944e-02,-4.000000000000000083e-03
4.000000000000000083e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.999999999999999320e-03,-2.000000000000000042e-03
2.000000000000000042e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000125e-03,-1.000000000000000021e-03
1.000000000000000021e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000083e-03,-1.000000000000000021e-03
1.000000000000000021e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-03,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000021e-03,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000021e-03,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
