2.580000000000000071e-01,-3.719999999999999973e-01,7.499999999999999722e-02,-2.030000000000000138e-01,-3.750000000000000000e-01,1.799999999999999864e-02,-1.330000000000000071e+00,-1.700000000000000122e-02,-7.076999999999999957e+00,-9.887000000000000455e+00,-7.929999999999999716e+00,-9.044999999999999929e+00,0.000000000000000000e+00
2.469999999999999973e-01,-3.960000000000000187e-01,7.299999999999999545e-02,-2.000000000000000111e-01,-3.850000000000000089e-01,1.799999999999999864e-02,-1.302000000000000046e+00,-1.499999999999999944e-02,-7.358999999999999986e+00,-1.076800000000000068e+01,-8.393000000000000682e+00,-9.746000000000000441e+00,0.000000000000000000e+00
2.349999999999999867e-01,-4.179999999999999827e-01,6.900000000000000577e-02,-1.960000000000000075e-01,-3.970000000000000195e-01,1.799999999999999864e-02,-1.276000000000000023e+00,-1.299999999999999940e-02,-7.575999999999999623e+00,-1.159299999999999997e+01,-8.792999999999999261e+00,-1.038799999999999990e+01,0.000000000000000000e+00
2.240000000000000047e-01,-4.369999999999999996e-01,6.500000000000000222e-02,-1.910000000000000031e-01,-4.089999999999999747e-01,1.799999999999999864e-02,-1.250999999999999890e+00,-1.099999999999999936e-02,-7.733999999999999986e+00,-1.235599999999999987e+01,-9.134000000000000341e+00,-1.096899999999999942e+01,0.000000000000000000e+00
2.129999999999999949e-01,-4.540000000000000147e-01,5.999999999999999778e-02,-1.839999999999999969e-01,-4.209999999999999853e-01,1.799999999999999864e-02,-1.229000000000000092e+00,-1.000000000000000021e-02,-7.841999999999999638e+00,-1.305599999999999916e+01,-9.419999999999999929e+00,-1.149000000000000021e+01,0.000000000000000000e+00
2.020000000000000129e-01,-4.680000000000000271e-01,5.399999999999999939e-02,-1.779999999999999916e-01,-4.319999999999999951e-01,1.799999999999999864e-02,-1.209000000000000075e+00,-8.000000000000000167e-03,-7.908999999999999808e+00,-1.369299999999999962e+01,-9.657999999999999474e+00,-1.195500000000000007e+01,0.000000000000000000e+00
1.920000000000000040e-01,-4.809999999999999831e-01,4.800000000000000100e-02,-1.719999999999999862e-01,-4.420000000000000040e-01,1.799999999999999864e-02,-1.191000000000000059e+00,-7.000000000000000146e-03,-7.943999999999999950e+00,-1.426699999999999946e+01,-9.855000000000000426e+00,-1.236700000000000088e+01,0.000000000000000000e+00
1.829999999999999960e-01,-4.909999999999999920e-01,4.299999999999999656e-02,-1.650000000000000078e-01,-4.510000000000000120e-01,1.799999999999999864e-02,-1.175999999999999934e+00,-6.000000000000000125e-03,-7.953999999999999737e+00,-1.478200000000000003e+01,-1.001699999999999946e+01,-1.273000000000000043e+01,0.000000000000000000e+00
1.739999999999999880e-01,-5.000000000000000000e-01,3.699999999999999817e-02,-1.590000000000000024e-01,-4.590000000000000191e-01,1.799999999999999864e-02,-1.161999999999999922e+00,-5.000000000000000104e-03,-7.945000000000000284e+00,-1.524200000000000088e+01,-1.015000000000000036e+01,-1.304899999999999949e+01,0.000000000000000000e+00
1.660000000000000087e-01,-5.080000000000000071e-01,3.099999999999999978e-02,-1.539999999999999980e-01,-4.660000000000000253e-01,1.799999999999999864e-02,-1.151000000000000023e+00,-4.000000000000000083e-03,-7.923000000000000043e+00,-1.565000000000000036e+01,-1.025699999999999967e+01,-1.332799999999999940e+01,0.000000000000000000e+00
1.590000000000000024e-01,-5.150000000000000133e-01,2.599999999999999881e-02,-1.479999999999999927e-01,-4.719999999999999751e-01,1.799999999999999864e-02,-1.141000000000000014e+00,-4.000000000000000083e-03,-7.892000000000000348e+00,-1.601099999999999923e+01,-1.034399999999999942e+01,-1.357099999999999973e+01,0.000000000000000000e+00
1.529999999999999971e-01,-5.210000000000000187e-01,2.199999999999999872e-02,-1.429999999999999882e-01,-4.769999999999999796e-01,1.799999999999999864e-02,-1.131999999999999895e+00,-3.000000000000000062e-03,-7.855999999999999872e+00,-1.632900000000000063e+01,-1.041399999999999970e+01,-1.378200000000000003e+01,0.000000000000000000e+00
1.469999999999999918e-01,-5.250000000000000222e-01,1.700000000000000122e-02,-1.390000000000000124e-01,-4.819999999999999840e-01,1.799999999999999864e-02,-1.125000000000000000e+00,-3.000000000000000062e-03,-7.815999999999999837e+00,-1.660800000000000054e+01,-1.047000000000000064e+01,-1.396499999999999986e+01,0.000000000000000000e+00
1.409999999999999865e-01,-5.300000000000000266e-01,1.299999999999999940e-02,-1.350000000000000089e-01,-4.859999999999999876e-01,1.799999999999999864e-02,-1.118999999999999995e+00,-2.000000000000000042e-03,-7.775000000000000355e+00,-1.685200000000000031e+01,-1.051500000000000057e+01,-1.412400000000000055e+01,0.000000000000000000e+00
1.370000000000000107e-01,-5.330000000000000293e-01,1.000000000000000021e-02,-1.310000000000000053e-01,-4.889999999999999902e-01,1.799999999999999864e-02,-1.114000000000000101e+00,-2.000000000000000042e-03,-7.733999999999999986e+00,-1.706599999999999895e+01,-1.055100000000000016e+01,-1.426099999999999923e+01,0.000000000000000000e+00
1.320000000000000062e-01,-5.360000000000000320e-01,7.000000000000000146e-03,-1.280000000000000027e-01,-4.919999999999999929e-01,1.799999999999999864e-02,-1.108999999999999986e+00,-2.000000000000000042e-03,-7.695000000000000284e+00,-1.725100000000000122e+01,-1.057900000000000063e+01,-1.437800000000000011e+01,0.000000000000000000e+00
1.290000000000000036e-01,-5.380000000000000338e-01,4.000000000000000083e-03,-1.250000000000000000e-01,-4.949999999999999956e-01,1.799999999999999864e-02,-1.104999999999999982e+00,-1.000000000000000021e-03,-7.655999999999999694e+00,-1.741300000000000026e+01,-1.060100000000000087e+01,-1.448000000000000043e+01,0.000000000000000000e+00
1.250000000000000000e-01,-5.400000000000000355e-01,1.000000000000000021e-03,-1.219999999999999973e-01,-4.969999999999999973e-01,1.799999999999999864e-02,-1.102000000000000091e+00,-1.000000000000000021e-03,-7.620000000000000107e+00,-1.755300000000000082e+01,-1.061800000000000033e+01,-1.456700000000000017e+01,0.000000000000000000e+00
1.229999999999999982e-01,-5.420000000000000373e-01,-1.000000000000000021e-03,-1.199999999999999956e-01,-4.989999999999999991e-01,1.799999999999999864e-02,-1.100000000000000089e+00,-1.000000000000000021e-03,-7.586999999999999744e+00,-1.767399999999999949e+01,-1.063100000000000023e+01,-1.464100000000000001e+01,0.000000000000000000e+00
1.199999999999999956e-01,-5.440000000000000391e-01,-3.000000000000000062e-03,-1.179999999999999938e-01,-5.000000000000000000e-01,1.799999999999999864e-02,-1.096999999999999975e+00,-1.000000000000000021e-03,-7.554999999999999716e+00,-1.777799999999999869e+01,-1.064000000000000057e+01,-1.470500000000000007e+01,0.000000000000000000e+00
1.179999999999999938e-01,-5.450000000000000400e-01,-5.000000000000000104e-03,-1.160000000000000059e-01,-5.020000000000000018e-01,1.799999999999999864e-02,-1.096000000000000085e+00,-1.000000000000000021e-03,-7.527000000000000135e+00,-1.786799999999999855e+01,-1.064700000000000024e+01,-1.475900000000000034e+01,0.000000000000000000e+00
1.160000000000000059e-01,-5.460000000000000409e-01,-7.000000000000000146e-03,-1.140000000000000041e-01,-5.030000000000000027e-01,1.799999999999999864e-02,-1.094000000000000083e+00,-1.000000000000000021e-03,-7.500000000000000000e+00,-1.794600000000000151e+01,-1.065199999999999925e+01,-1.480499999999999972e+01,0.000000000000000000e+00
1.140000000000000041e-01,-5.470000000000000417e-01,-8.000000000000000167e-03,-1.130000000000000032e-01,-5.040000000000000036e-01,1.799999999999999864e-02,-1.092999999999999972e+00,-1.000000000000000021e-03,-7.474999999999999645e+00,-1.801200000000000045e+01,-1.065499999999999936e+01,-1.484399999999999942e+01,0.000000000000000000e+00
1.130000000000000032e-01,-5.470000000000000417e-01,-8.999999999999999320e-03,-1.110000000000000014e-01,-5.050000000000000044e-01,1.799999999999999864e-02,-1.092000000000000082e+00,-0.000000000000000000e+00,-7.453000000000000291e+00,-1.806899999999999906e+01,-1.065600000000000058e+01,-1.487700000000000067e+01,0.000000000000000000e+00
1.110000000000000014e-01,-5.480000000000000426e-01,-1.000000000000000021e-02,-1.100000000000000006e-01,-5.050000000000000044e-01,1.799999999999999864e-02,-1.090999999999999970e+00,-0.000000000000000000e+00,-7.432000000000000384e+00,-1.811799999999999855e+01,-1.065600000000000058e+01,-1.490499999999999936e+01,0.000000000000000000e+00
1.100000000000000006e-01,-5.480000000000000426e-01,-1.099999999999999936e-02,-1.089999999999999997e-01,-5.060000000000000053e-01,1.799999999999999864e-02,-1.090000000000000080e+00,-0.000000000000000000e+00,-7.413999999999999702e+00,-1.815899999999999892e+01,-1.065600000000000058e+01,-1.492800000000000082e+01,0.000000000000000000e+00
1.089999999999999997e-01,-5.490000000000000435e-01,-1.200000000000000025e-02,-1.089999999999999997e-01,-5.060000000000000053e-01,1.799999999999999864e-02,-1.090000000000000080e+00,-0.000000000000000000e+00,-7.395999999999999908e+00,-1.819399999999999906e+01,-1.065399999999999991e+01,-1.494800000000000040e+01,0.000000000000000000e+00
1.089999999999999997e-01,-5.490000000000000435e-01,-1.299999999999999940e-02,-1.079999999999999988e-01,-5.070000000000000062e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.381000000000000227e+00,-1.822299999999999898e+01,-1.065199999999999925e+01,-1.496299999999999919e+01,0.000000000000000000e+00
1.079999999999999988e-01,-5.490000000000000435e-01,-1.299999999999999940e-02,-1.069999999999999979e-01,-5.070000000000000062e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.365999999999999659e+00,-1.824800000000000111e+01,-1.064899999999999913e+01,-1.497600000000000087e+01,0.000000000000000000e+00
1.069999999999999979e-01,-5.490000000000000435e-01,-1.400000000000000029e-02,-1.069999999999999979e-01,-5.080000000000000071e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.352999999999999758e+00,-1.826800000000000068e+01,-1.064600000000000080e+01,-1.498600000000000065e+01,0.000000000000000000e+00
1.069999999999999979e-01,-5.490000000000000435e-01,-1.400000000000000029e-02,-1.059999999999999970e-01,-5.080000000000000071e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.339999999999999858e+00,-1.828500000000000014e+01,-1.064199999999999946e+01,-1.499399999999999977e+01,0.000000000000000000e+00
1.059999999999999970e-01,-5.490000000000000435e-01,-1.499999999999999944e-02,-1.059999999999999970e-01,-5.080000000000000071e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.328999999999999737e+00,-1.829899999999999949e+01,-1.063799999999999990e+01,-1.500099999999999945e+01,0.000000000000000000e+00
1.059999999999999970e-01,-5.490000000000000435e-01,-1.499999999999999944e-02,-1.049999999999999961e-01,-5.080000000000000071e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.317999999999999616e+00,-1.830999999999999872e+01,-1.063400000000000034e+01,-1.500500000000000078e+01,0.000000000000000000e+00
1.049999999999999961e-01,-5.490000000000000435e-01,-1.499999999999999944e-02,-1.049999999999999961e-01,-5.080000000000000071e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.307999999999999829e+00,-1.831800000000000139e+01,-1.062899999999999956e+01,-1.500799999999999912e+01,0.000000000000000000e+00
1.049999999999999961e-01,-5.490000000000000435e-01,-1.600000000000000033e-02,-1.049999999999999961e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.298000000000000043e+00,-1.832499999999999929e+01,-1.062500000000000000e+01,-1.500999999999999979e+01,0.000000000000000000e+00
1.049999999999999961e-01,-5.490000000000000435e-01,-1.600000000000000033e-02,-1.049999999999999961e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.088999999999999968e+00,-0.000000000000000000e+00,-7.288999999999999702e+00,-1.832900000000000063e+01,-1.061999999999999922e+01,-1.500999999999999979e+01,0.000000000000000000e+00
1.049999999999999961e-01,-5.490000000000000435e-01,-1.600000000000000033e-02,-1.049999999999999961e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.090000000000000080e+00,-0.000000000000000000e+00,-7.280000000000000249e+00,-1.833299999999999841e+01,-1.061500000000000021e+01,-1.500999999999999979e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.490000000000000435e-01,-1.600000000000000033e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.090000000000000080e+00,-0.000000000000000000e+00,-7.272000000000000242e+00,-1.833399999999999963e+01,-1.060899999999999999e+01,-1.500799999999999912e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.480000000000000426e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.090000000000000080e+00,-0.000000000000000000e+00,-7.264000000000000234e+00,-1.833500000000000085e+01,-1.060399999999999920e+01,-1.500600000000000023e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.480000000000000426e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.090000000000000080e+00,-0.000000000000000000e+00,-7.256000000000000227e+00,-1.833399999999999963e+01,-1.059900000000000020e+01,-1.500399999999999956e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.480000000000000426e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.090999999999999970e+00,-0.000000000000000000e+00,-7.248999999999999666e+00,-1.833299999999999841e+01,-1.059299999999999997e+01,-1.500099999999999945e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.480000000000000426e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.090999999999999970e+00,-0.000000000000000000e+00,-7.241999999999999993e+00,-1.833099999999999952e+01,-1.058699999999999974e+01,-1.499699999999999989e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.470000000000000417e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.092000000000000082e+00,-0.000000000000000000e+00,-7.233999999999999986e+00,-1.832799999999999940e+01,-1.058099999999999952e+01,-1.499300000000000033e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.470000000000000417e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.092000000000000082e+00,-0.000000000000000000e+00,-7.227000000000000313e+00,-1.832400000000000162e+01,-1.057499999999999929e+01,-1.498799999999999955e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.470000000000000417e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.092000000000000082e+00,-0.000000000000000000e+00,-7.219999999999999751e+00,-1.832000000000000028e+01,-1.056900000000000084e+01,-1.498300000000000054e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.470000000000000417e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.092999999999999972e+00,-0.000000000000000000e+00,-7.213000000000000078e+00,-1.831500000000000128e+01,-1.056300000000000061e+01,-1.497799999999999976e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.460000000000000409e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.092999999999999972e+00,-0.000000000000000000e+00,-7.206999999999999851e+00,-1.830999999999999872e+01,-1.055599999999999916e+01,-1.497199999999999953e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.460000000000000409e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.094000000000000083e+00,-0.000000000000000000e+00,-7.200000000000000178e+00,-1.830399999999999849e+01,-1.055000000000000071e+01,-1.496599999999999930e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.460000000000000409e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.090000000000000080e-01,1.799999999999999864e-02,-1.094000000000000083e+00,-0.000000000000000000e+00,-7.192999999999999616e+00,-1.829899999999999949e+01,-1.054299999999999926e+01,-1.496000000000000085e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.450000000000000400e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.094999999999999973e+00,-0.000000000000000000e+00,-7.185999999999999943e+00,-1.829200000000000159e+01,-1.053700000000000081e+01,-1.495299999999999940e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.450000000000000400e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.094999999999999973e+00,-0.000000000000000000e+00,-7.179000000000000270e+00,-1.828600000000000136e+01,-1.052999999999999936e+01,-1.494699999999999918e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.450000000000000400e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.096000000000000085e+00,-0.000000000000000000e+00,-7.171999999999999709e+00,-1.827899999999999991e+01,-1.052299999999999969e+01,-1.493999999999999950e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.440000000000000391e-01,-1.700000000000000122e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.096000000000000085e+00,-0.000000000000000000e+00,-7.165000000000000036e+00,-1.827199999999999847e+01,-1.051600000000000001e+01,-1.493299999999999983e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.440000000000000391e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.096999999999999975e+00,-0.000000000000000000e+00,-7.158999999999999808e+00,-1.826399999999999935e+01,-1.050900000000000034e+01,-1.492500000000000071e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.440000000000000391e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.096999999999999975e+00,-0.000000000000000000e+00,-7.150999999999999801e+00,-1.825700000000000145e+01,-1.050200000000000067e+01,-1.491799999999999926e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.430000000000000382e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.098000000000000087e+00,-0.000000000000000000e+00,-7.144000000000000128e+00,-1.824899999999999878e+01,-1.049499999999999922e+01,-1.491000000000000014e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.430000000000000382e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.098000000000000087e+00,-0.000000000000000000e+00,-7.136999999999999567e+00,-1.824099999999999966e+01,-1.048700000000000010e+01,-1.490300000000000047e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.430000000000000382e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.098999999999999977e+00,-0.000000000000000000e+00,-7.129999999999999893e+00,-1.823300000000000054e+01,-1.048000000000000043e+01,-1.489499999999999957e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.420000000000000373e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.098999999999999977e+00,-0.000000000000000000e+00,-7.123000000000000220e+00,-1.822400000000000020e+01,-1.047199999999999953e+01,-1.488700000000000045e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.420000000000000373e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.100000000000000089e+00,-0.000000000000000000e+00,-7.115000000000000213e+00,-1.821600000000000108e+01,-1.046400000000000041e+01,-1.487899999999999956e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.420000000000000373e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.100000000000000089e+00,-0.000000000000000000e+00,-7.107999999999999652e+00,-1.820700000000000074e+01,-1.045700000000000074e+01,-1.486999999999999922e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.410000000000000364e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.100999999999999979e+00,-0.000000000000000000e+00,-7.100999999999999979e+00,-1.819800000000000040e+01,-1.044899999999999984e+01,-1.486200000000000010e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.410000000000000364e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.102000000000000091e+00,-0.000000000000000000e+00,-7.092999999999999972e+00,-1.818900000000000006e+01,-1.044100000000000072e+01,-1.485299999999999976e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.400000000000000355e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.102000000000000091e+00,-0.000000000000000000e+00,-7.084999999999999964e+00,-1.817999999999999972e+01,-1.043200000000000038e+01,-1.484399999999999942e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.400000000000000355e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.102999999999999980e+00,-0.000000000000000000e+00,-7.078000000000000291e+00,-1.817099999999999937e+01,-1.042399999999999949e+01,-1.483600000000000030e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.400000000000000355e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.102999999999999980e+00,-0.000000000000000000e+00,-7.070000000000000284e+00,-1.816100000000000136e+01,-1.041600000000000037e+01,-1.482699999999999996e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.390000000000000346e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.104000000000000092e+00,-0.000000000000000000e+00,-7.062000000000000277e+00,-1.815200000000000102e+01,-1.040700000000000003e+01,-1.481700000000000017e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.390000000000000346e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.104999999999999982e+00,-0.000000000000000000e+00,-7.054000000000000270e+00,-1.814199999999999946e+01,-1.039899999999999913e+01,-1.480799999999999983e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.380000000000000338e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.104999999999999982e+00,-0.000000000000000000e+00,-7.046000000000000263e+00,-1.813200000000000145e+01,-1.039000000000000057e+01,-1.479899999999999949e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.380000000000000338e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.106000000000000094e+00,-0.000000000000000000e+00,-7.036999999999999922e+00,-1.812199999999999989e+01,-1.038199999999999967e+01,-1.478899999999999970e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.370000000000000329e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.106999999999999984e+00,-0.000000000000000000e+00,-7.028999999999999915e+00,-1.811199999999999832e+01,-1.037299999999999933e+01,-1.477999999999999936e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.370000000000000329e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.106999999999999984e+00,-0.000000000000000000e+00,-7.020999999999999908e+00,-1.810200000000000031e+01,-1.036400000000000077e+01,-1.476999999999999957e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.370000000000000329e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.108000000000000096e+00,-0.000000000000000000e+00,-7.011999999999999567e+00,-1.809100000000000108e+01,-1.035500000000000043e+01,-1.475999999999999979e+01,0.000000000000000000e+00
1.039999999999999952e-01,-5.360000000000000320e-01,-1.799999999999999864e-02,-1.039999999999999952e-01,-5.100000000000000089e-01,1.799999999999999864e-02,-1.108999999999999986e+00,-0.000000000000000000e+00,-7.003999999999999559e+00,-1.808099999999999952e+01,-1.034600000000000009e+01,-1.475000000000000000e+01,0.000000000000000000e+00
